구분,음식군,음식명,"음식총량
(ml)",식품명,식품코드,"식품
재료량
(g)",+/*,비고
초등학교,생채·무침류,"오징어무침, 채소",80,"당근, 뿌리, 생것",F041000B090a,1.43,,
초등학교,생채·무침류,"오징어무침, 채소",80,"도라지, 뿌리, 생것",F044000B090a,0.82,,
초등학교,생채·무침류,"오징어무침, 채소",80,"들깻잎, 생것",F049000B140a,0.046,+,
초등학교,생채·무침류,"오징어무침, 채소",80,"마늘, 구근, 생것",F053000B060a,0.44,,
초등학교,생채·무침류,"오징어무침, 채소",80,"마늘종, 꽃줄기, 생것",F055000B080a,0.32,+,
초등학교,생채·무침류,"오징어무침, 채소",80,"무, 조선무, 생것",F065002B090a,2.3,,
초등학교,생채·무침류,"오징어무침, 채소",80,"무말랭이, 말린것",F071000B091a,0.068,+,
초등학교,생채·무침류,"오징어무침, 채소",80,"미나리, 물미나리, 생것",F0770030000a,1.56,,
초등학교,생채·무침류,"오징어무침, 채소",80,"브로콜리, 생것",F0920000000a,2.93,,
초등학교,생채·무침류,"오징어무침, 채소",80,"양배추, 생것",F1290000000a,0.33,+,
초등학교,생채·무침류,"오징어무침, 채소",80,"양파, 생것",F1320000000a,1.46,,
초등학교,생채·무침류,"오징어무침, 채소",80,"오이, 개량종, 생것",F1480010000a,4.07,,
초등학교,생채·무침류,"오징어무침, 채소",80,"참나물, 재배, 생것",F1710020000a,0.29,+,
초등학교,생채·무침류,"오징어무침, 채소",80,"파, 실파, 생것",F1910020000a,0.24,,
초등학교,생채·무침류,"오징어무침, 채소",80,"파, 쪽파, 생것",F1910030000a,0.16,,
초등학교,생채·무침류,"오징어무침, 채소",80,"파프리카, 노란색, 생것",F194000C010a,0.17,+,
초등학교,생채·무침류,"오징어무침, 채소",80,"파프리카, 빨간색, 생것",F194000C020a,0.074,+,
초등학교,생채·무침류,"오징어무침, 채소",80,"매실 농축액, 당절임",H030000000Ha,0.081,,
초등학교,생채·무침류,"오징어무침, 채소",80,"배, 신고, 생것",H0380040000a,0.63,,
초등학교,생채·무침류,"오징어무침, 채소",80,"오징어, 생것",K6230000000a,26.19,,
초등학교,생채·무침류,"오징어무침, 채소",80,참기름,N0200000009a,0.074,,
초등학교,생채·무침류,"오징어무침, 채소",80,"고추장, 개량",R0050010009a,4.79,,
초등학교,생채·무침류,"오징어무침, 채소",80,"고춧가루, 가루",R0070000005a,0.48,,
초등학교,생채·무침류,"오징어무침, 채소",80,소금,R0200000009a,0.032,,
초등학교,생채·무침류,"오징어무침, 채소",80,"식초, 사과식초",R0220030009a,0.34,,
초등학교,생채·무침류,"오징어무침, 채소",80,"식초, 양조",R0220060009a,1.12,,
초등학교,생채·무침류,청포묵무침,60,"설탕, 백설탕",C0110020009a,0.11,,
초등학교,생채·무침류,청포묵무침,60,"설탕, 황설탕",C0110040009a,0.092,,
초등학교,생채·무침류,청포묵무침,60,녹두묵,D0050000009a,32.63,,
초등학교,생채·무침류,청포묵무침,60,"참깨, 흰깨, 볶은것",E0260020009n,0.36,,
초등학교,생채·무침류,청포묵무침,60,"당근, 뿌리, 생것",F041000B090a,1.64,,
초등학교,생채·무침류,청포묵무침,60,"마늘, 구근, 생것",F053000B060a,0.32,,
초등학교,생채·무침류,청포묵무침,60,"미나리, 물미나리, 생것",F0770030000a,0.9,,
초등학교,생채·무침류,청포묵무침,60,"숙주나물, 생것",F1120000000a,2.69,,
초등학교,생채·무침류,청포묵무침,60,"오이, 개량종, 생것",F1480010000a,1.81,,
초등학교,생채·무침류,청포묵무침,60,"파, 실파, 생것",F1910020000a,0.11,,
초등학교,생채·무침류,청포묵무침,60,"파, 쪽파, 생것",F1910030000a,0.19,,
초등학교,생채·무침류,청포묵무침,60,"소고기, 한우, 등심, 생것",I027003D110a,0.49,*,
초등학교,생채·무침류,청포묵무침,60,"소고기, 한우, 양지, 생것",I027003D280a,0.094,+,
초등학교,생채·무침류,청포묵무침,60,"소고기, 한우(1등급), 우둔(우둔살), 생것",I027006D260a,0.92,,
초등학교,생채·무침류,청포묵무침,60,"소고기, 한우(1등급), 설도(도가니살), 생것",I027006D950a,1.26,,
초등학교,생채·무침류,청포묵무침,60,"달걀, 생것",J0030000000a,1.37,,
초등학교,생채·무침류,청포묵무침,60,"김, 맛김, 조미, 구운것",L0030040009f,0.56,,
초등학교,생채·무침류,청포묵무침,60,들기름,N0030000009a,0.054,+,
초등학교,생채·무침류,청포묵무침,60,참기름,N0200000009a,0.5,,
초등학교,생채·무침류,청포묵무침,60,콩기름,N0220000009a,0.2,,
초등학교,생채·무침류,청포묵무침,60,"간장, 양조",R0010010009a,0.98,,
초등학교,생채·무침류,청포묵무침,60,"간장, 재래",R0010030009a,0.13,,
초등학교,생채·무침류,청포묵무침,60,소금,R0200000009a,0.17,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"멥쌀, 백미, 생것",A008000A030a,7.55,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"찹쌀, 백미, 생것",A038000A030a,17.65,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"감자, 대지, 생것",B0010060000a,3.77,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"녹두, 말린것",D0020000001a,2.27,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"밤, 생것",E0140000000a,2.09,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"잣, 볶은것",E0230000009n,0.13,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"당근, 뿌리, 생것",F041000B090a,4.68,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"마늘, 구근, 생것",F053000B060a,1.52,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"부추, 재래종, 생것",F0910040000a,0.94,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"생강, 뿌리줄기, 생것",F102000B100a,0.36,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"양파, 생것",F1320000000a,2.81,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"파, 실파, 생것",F1910020000a,0.19,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"파, 쪽파, 생것",F1910030000a,0.34,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"파, 대파, 생것",F1910040000a,0.38,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"표고버섯, 재배, 생것",G0270020000a,0.97,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"대추, 말린것",H0160000001a,1.42,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"닭고기, 가슴(껍질 제거), 생것",I008000D020a,0.59,+,
초등학교,죽 및 스프류,"닭죽, 채소",200,"닭고기, 넓적다리(껍질 제거), 생것",I008000D070a,3.71,*,
초등학교,죽 및 스프류,"닭죽, 채소",200,"닭고기, 살코기, 생것",I008000D150a,2.91,*,
초등학교,죽 및 스프류,"닭죽, 채소",200,"닭고기, 성계, 생것",I0080010000a,38.73,,
초등학교,죽 및 스프류,"닭죽, 채소",200,참기름,N0200000009a,0.046,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"간장, 재래",R0010030009a,0.092,,
초등학교,죽 및 스프류,"닭죽, 채소",200,소금,R0200000009a,0.69,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"후추, 검은후추, 가루 ",R0410010005a,0.036,,
초등학교,죽 및 스프류,"닭죽, 채소",200,"인삼, 수삼, 생것",T0210020000a,1.2,,
초등학교,죽 및 스프류,호박죽,150,"멥쌀, 백미, 가루 ",A008000A035a,1.2,,
초등학교,죽 및 스프류,호박죽,150,"밀, 중력밀가루",A0160080005a,1.09,*,
초등학교,죽 및 스프류,호박죽,150,"찹쌀, 가루",A0380000005a,6.62,,
초등학교,죽 및 스프류,호박죽,150,"찹쌀떡, 인절미, 콩고물",A0410040549a,3.19,,새알심 대체
초등학교,죽 및 스프류,호박죽,150,"고구마, 분질(밤) 고구마, 생것",B0060150000a,2.12,,
초등학교,죽 및 스프류,호박죽,150,"설탕, 백설탕",C0110020009a,0.64,,
초등학교,죽 및 스프류,호박죽,150,"설탕, 황설탕",C0110040009a,4.6,,
초등학교,죽 및 스프류,호박죽,150,"강낭콩, 말린것",D0010000001a,0.76,,
초등학교,죽 및 스프류,호박죽,150,"팥, 붉은팥, 말린것",D0180020001a,1.73,,
초등학교,죽 및 스프류,호박죽,150,"밤, 생것",E0140000000a,1.39,,
초등학교,죽 및 스프류,호박죽,150,"호박, 늙은호박, 생것",F1980030000a,18.57,,
초등학교,죽 및 스프류,호박죽,150,"호박, 단호박, 생것",F1980040000a,30.73,,
초등학교,죽 및 스프류,호박죽,150,"호박고지, 늙은호박, 말린것",F1990010001a,2.16,*,
초등학교,죽 및 스프류,호박죽,150,소금,R0200000009a,0.59,,
중고등학교,밥류,기장밥,280,"기장, 도정, 생것",A003000A010a,4.94,,
중고등학교,밥류,기장밥,280,"멥쌀, 백미, 생것",A008000A030a,78.87,,
중고등학교,밥류,기장밥,280,"찹쌀, 백미, 생것",A038000A030a,8.86,,
중고등학교,밥류,돼지고기덮밥,330,"멥쌀, 백미, 생것",A008000A030a,86.8,,
중고등학교,밥류,돼지고기덮밥,330,"보리, 찰보리, 도정, 생것",A025007A010a,0.81,,
중고등학교,밥류,돼지고기덮밥,330,"찹쌀, 백미, 생것",A038000A030a,4.29,,
중고등학교,밥류,돼지고기덮밥,330,"전분, 감자, 가루",B0140010005a,0.87,,
중고등학교,밥류,돼지고기덮밥,330,물엿,C0070000009a,1.35,,
중고등학교,밥류,돼지고기덮밥,330,"설탕, 백설탕",C0110020009a,0.6,,
중고등학교,밥류,돼지고기덮밥,330,"설탕, 황설탕",C0110040009a,0.54,,
중고등학교,밥류,돼지고기덮밥,330,"참깨, 흰깨, 볶은것",E0260020009n,0.15,,
중고등학교,밥류,돼지고기덮밥,330,"고추, 풋고추, 생것",F0180000620a,0.4,,
중고등학교,밥류,돼지고기덮밥,330,"고추, 빨간색, 생것",F018000C020a,0.16,,
중고등학교,밥류,돼지고기덮밥,330,"고추, 청양고추, 생것",F0180080000a,0.14,,
중고등학교,밥류,돼지고기덮밥,330,"당근, 뿌리, 생것",F041000B090a,5.64,,
중고등학교,밥류,돼지고기덮밥,330,"들깻잎, 생것",F049000B140a,0.72,,
중고등학교,밥류,돼지고기덮밥,330,"마늘, 구근, 생것",F053000B060a,0.91,,
중고등학교,밥류,돼지고기덮밥,330,"생강, 뿌리줄기, 생것",F102000B100a,0.16,,
중고등학교,밥류,돼지고기덮밥,330,"양배추, 생것",F1290000000a,15.24,,
중고등학교,밥류,돼지고기덮밥,330,"양파, 생것",F1320000000a,16.2,,
중고등학교,밥류,돼지고기덮밥,330,"파, 대파, 생것",F1910040000a,2.66,,
중고등학교,밥류,돼지고기덮밥,330,"피망, 초록색, 생것",F196000C050a,1.06,,
중고등학교,밥류,돼지고기덮밥,330,"김치, 배추 김치",F2050070009a,16.51,,
중고등학교,밥류,돼지고기덮밥,330,"느타리버섯, 생것",G0040000000a,2.11,,
중고등학교,밥류,돼지고기덮밥,330,"팽이버섯, 재배, 생것",G0250040000a,0.77,,
중고등학교,밥류,돼지고기덮밥,330,"표고버섯, 재배, 생것",G0270020000a,0.7,,
중고등학교,밥류,돼지고기덮밥,330,"돼지고기, 뒷다리, 생것",I014000D100a,31.05,,
중고등학교,밥류,돼지고기덮밥,330,"돼지고기, 등심, 생것",I014000D110a,11.88,,
중고등학교,밥류,돼지고기덮밥,330,"돼지고기, 목심(목심살), 생것",I014000D130a,2,+,
중고등학교,밥류,돼지고기덮밥,330,"돼지고기, 삼겹살(삼겹살), 생것",I014000D160a,3.71,*,
중고등학교,밥류,돼지고기덮밥,330,"돼지고기, 앞다리(앞다리살), 생것",I014000D770a,34.43,,
중고등학교,밥류,돼지고기덮밥,330,"달걀, 생것",J0030000000a,7.53,,
중고등학교,밥류,돼지고기덮밥,330,"김, 맛김, 조미, 구운것",L0030040009f,0.49,,
중고등학교,밥류,돼지고기덮밥,330,참기름,N0200000009a,0.39,,
중고등학교,밥류,돼지고기덮밥,330,콩기름,N0220000009a,1.17,,
중고등학교,밥류,돼지고기덮밥,330,"간장, 양조",R0010010009a,1.31,,
중고등학교,밥류,돼지고기덮밥,330,"간장, 재래",R0010030009a,0.14,,
중고등학교,밥류,돼지고기덮밥,330,"고추장, 개량",R0050010009a,8.39,,
중고등학교,밥류,돼지고기덮밥,330,"고춧가루, 가루",R0070000005a,1.38,,
중고등학교,밥류,돼지고기덮밥,330,맛술,R0160000009a,0.53,,
중고등학교,밥류,돼지고기덮밥,330,소금,R0200000009a,0.063,,
중고등학교,밥류,돼지고기덮밥,330,"후추, 검은후추, 가루 ",R0410010005a,0.047,,
중고등학교,밥류,보리밥,280,"멥쌀, 백미, 생것",A008000A030a,79.18,,
중고등학교,밥류,보리밥,280,"보리, 쌀보리, 도정, 생것",A025005A010a,4.95,,
중고등학교,밥류,보리밥,280,"찹쌀, 백미, 생것",A038000A030a,8.58,,
중고등학교,밥류,"볶음밥, 배추김치, 돼지고기",400,"멥쌀, 백미, 생것",A008000A030a,78.76,,
중고등학교,밥류,"볶음밥, 배추김치, 돼지고기",400,"멥쌀, 일품벼, 현미, 생것",A008020A060a,1.58,,
중고등학교,밥류,"볶음밥, 배추김치, 돼지고기",400,"옥수수, 홀커넬, 통조림",A030000049Ra,2.39,,
중고등학교,밥류,"볶음밥, 배추김치, 돼지고기",400,"찹쌀, 백미, 생것",A038000A030a,5.92,,
중고등학교,밥류,"볶음밥, 배추김치, 돼지고기",400,"감자, 대지, 생것",B0010060000a,5.81,,
중고등학교,밥류,"볶음밥, 배추김치, 돼지고기",400,"설탕, 백설탕",C0110020009a,0.28,,
중고등학교,밥류,"볶음밥, 배추김치, 돼지고기",400,"설탕, 황설탕",C0110040009a,0.1,,
중고등학교,밥류,"볶음밥, 배추김치, 돼지고기",400,"참깨, 검정깨, 볶은것",E0260010009n,0.045,,
